osm_type,osm_id,name,lat,lon,leisure,golf,operator,website,phone,email,addr_street,addr_city,addr_county,addr_postcode,is_in
way,231685362,Crewe Golf Club,53.0905628,-2.3816239,golf_course,,,https://www.crewegolfclub.co.uk/,+44 1270 584099,,Fields Road,"Haslington, Crewe",,CW1 5TB,
relation,12203233,Crews Hill Golf Course,51.6807448,-0.1098606,golf_course,,,,,,,,,,
way,88206317,Criccieth Golf Club,52.9325438,-4.2258768,golf_course,,,http://www.cricciethgolfclub-northwales.co.uk,,,,,,,
way,6075373,Criccieth Multi Golf,52.9195717,-4.2212058,golf_course,,https://www.cricciethmultigolf.com/,,,,,Gwynedd,,LL52 0HU,
way,97948258,Crichton Golf Club,55.0567059,-3.5932995,golf_course,,,https://www.crichtongolfclub.com/,,,,,,,
way,510494724,Cricket St Thomas Golf Course,50.8831904,-2.8987236,golf_course,,,,,,,,,,
way,373582719,Cricklade House Hotel & Spa,51.6364635,-1.8748349,golf_course,,,,,,,,,,
way,126112061,Crieff Golf Club,56.3832739,-3.8238597,golf_course,,,https://crieffgolf.co.uk/,,,,,,,
way,1498441866,Crieff Hydro Golf Course,56.3898949,-3.8409357,golf_course,,,,,,,,,,
way,347961466,Croft Golf Centre,53.4328298,-2.5377187,golf_course,,,https://www.croftgolfcentre.co.uk/,+44 1925 763741,,Cross Lane,Warrington,,WA3 7AW,
way,5104288,Croham Hurst Golf Course,51.3515641,-0.0740446,golf_course,,,,,,Croham Road,South Croydon,,CR2 7HJ,
way,175469271,Crompton & Royton Golf Course,53.572156,-2.1154652,golf_course,,,https://www.cromptonandroytongolfclub.co.uk/,,,,,,,
way,205993614,Crondon Park Golf & Country Club,51.6754162,0.4405046,golf_course,,,http://www.crondon.com/,,,,,,,
way,671229520,Crook Golf Club,54.7165645,-1.7227506,golf_course,,,http://crookgolfclub.co.uk,,,Low Jobs Hill,Crook,,DL15 9AA,
way,304389625,Crookhill Park Golf Course,53.4701489,-1.2119802,golf_course,,,http://www.crookhillgolfcourse.co.uk/,+44 1709 862974,,Carr Lane,Doncaster,,,
way,105892123,Crosland Heath Golf Course,53.6245548,-1.8360823,golf_course,,Crosland Heath Golf Club,https://croslandheath.co.uk/,+44 1484 653216,golf@croslandheath.co.uk,Felks Stile Road,Huddersfield,,HD4 7AF,
way,231877341,Crossgar Golf Club,54.4019153,-5.7589067,golf_course,,,,,,,,,,
way,200578549,Crow Nest Park Golf Club,53.7208729,-1.7963532,golf_course,,,https://www.crownestgolf.co.uk/,+44 1484 401152,,Coach Road,Brighouse,,HD6 2LN,
way,291397163,Crow Wood Golf Club,55.9019886,-4.118787,golf_course,,,https://www.crowwoodgolfclub.co.uk/,,,,,,,
way,22814498,Crowborough Beacon Golf Club,51.0429819,0.1431036,golf_course,,,,,,,,,,
way,116920251,Cruden Bay Golf Club,57.406562,-1.8585756,golf_course,,,https://www.crudenbaygolfclub.co.uk/,,,,,,,
way,116920240,Cruden Bay Golf Club,57.4133272,-1.8635941,,clubhouse,,,,,Aulton Road,Peterhead,,AB42 0NN,
way,98206250,Cuckfield Golf Course,51.0213545,-0.1498638,golf_course,,,,,,,,,,
way,17750111,Cuddington Golf Course,51.3367549,-0.2209971,golf_course,,,https://www.cuddingtongc.co.uk/,+44 20 8393 0952,,Banstead Road,Banstead,,SM7 1RD,
way,177808587,Cullen Golf Club,57.6963281,-2.8414623,golf_course,,,http://www.cullengolfclub.co.uk/,+44 1542 840685,info@cullengolfclub.co.uk,The Links,The Royal Burgh of Cullen,,AB56 4WB,
way,116715891,Cumberwell Park,51.3712449,-2.2597371,golf_course,,,https://www.cumberwellpark.com/,,,,,,,
way,131881973,Cupar Golf Club,56.3093702,-3.0035438,golf_course,,,https://www.cupargolfclub.co.uk/,,admin@cupargolf.co.uk,Ceres Road,Cupar,,KY15 5JT,
way,132067954,Cupar Golf Club,56.3105667,-3.0074991,,clubhouse,,https://www.cupargolfclub.co.uk/,,admin@cupargolf.co.uk,Ceres Road,Cupar,,KY15 5JT,
way,910872852,Cushendall Golf Club,55.0831303,-6.0561196,,clubhouse,,,,,,,,,
way,634688759,Cwmrhydneuadd Golf Club,52.1478411,-4.424433,golf_course,,,,,,,,,SA44 6HD,
way,414869806,Cwrs Golff Penwern Saron Golf Course,52.0153588,-4.3771837,golf_course,,,,+44 1 559 370 705,,Penwern,Saron,,SA44 5EL,
way,309041946,Dainton Park Golf Club,50.4945194,-3.6219762,golf_course,,,,,,,,,,
way,618109405,Dalbeattie Golf Club,54.9410261,-3.8298372,golf_course,,,https://www.dalbeattiegolfclub.co.uk/,,,,,,,
relation,3393933,Dale Hill Golf Club,51.0487174,0.4328756,golf_course,,,https://www.dalehill.co.uk/golf,+44 1580 200112,reception@dalehill.co.uk,,Ticehurst,,TN5 7DQ,
way,353735834,Dalmally Golf Club,56.4069279,-5.0118636,golf_course,,,https://www.dalmallygolfclub.co.uk/,,,A85,Dalmally,,PA33 1AE,
way,353735836,Dalmally Golf Club Clubhouse,56.4046976,-5.0083134,,clubhouse,,,,,,,,,
way,43476940,Dalmilling Golf Course,55.465426,-4.5912806,golf_course,,,https://www.golfsouthayrshire.com/play/the-courses/dalmiling/,,,,,,,
way,119321818,Dalmuir Municipal Golf Course,55.9183395,-4.4268196,golf_course,,,https://www.west-dunbarton.gov.uk/leisure-parks-events/dalmuir-golf-course/,,,,,,,
way,476228568,Dalston Hall Holiday Park golf course,54.8544586,-2.9672278,golf_course,,,https://www.dalstonhallholidaypark.co.uk/,,,,,,,
way,147377628,Dalziel Golf Course,55.796942,-3.9373621,golf_course,,,https://dalzielpark.co.uk/golf,,,,,,,
relation,2866482,Darenth Valley Golf Course,51.3268771,0.183612,golf_course,,,,,,,,,,
way,87167420,Darlington Golf Course,54.5529128,-1.5274807,golf_course,,,https://www.darlington-gc.co.uk/,+44 1325 355324,,Haughton Grange,Darlington,,DL1 3JD,
relation,4007784,Darnford Moors Golf Course,52.6764051,-1.7939813,golf_course,,,https://www.darnfordmoors.com/,+44 1543256661,,,,,,
way,5133605,Dartford Golf Club,51.4350688,0.2004498,golf_course,,,,,,,,,,
way,202388839,Dartmouth Golf And Country Club,50.3633116,-3.662213,golf_course,,,,,,,,,,
way,123257498,Dartmouth Golf Club,52.5319851,-1.9771127,golf_course,,,,,,,,,,
way,797443365,Darwen Golf Club,53.7027341,-2.4961286,golf_course,,,https://www.darwengolfclub.co.uk/,,,,,,,
way,908924448,Darwen Golf Club,53.705909,-2.4901706,,clubhouse,,,,,Duddon Avenue,Darwen,,BB3 0LB,
relation,3903653,Datchet Golf Club,51.4884725,-0.5885805,golf_course,,,https://www.datchetgolfclub.co.uk/,+44 1753 543 887,,Buccleuch Road,Slough,,SL3 9BP,
node,2858347220,Dauntsey's School,51.288538,-1.9922898,golf_course,,,https://www.dauntseys.org/,+44 1380 814500,,,,,,
relation,17680829,Davenport Golf Club,53.3511961,-2.0952079,golf_course,,,https://www.davenportgolf.co.uk/,,,,,,,
way,113159804,Daventry & District Golf Club,52.2638367,-1.1403887,golf_course,,,http://www.daventrygolfclub.co.uk/,+44 1327 702829,ddgc@hotmail.co.uk,Norton Way,Daventry,,NN11 2LS,
way,23060908,David Lloyd Hampton,51.437079,-0.3656648,golf_course,,,https://www.davidlloyd.co.uk/club-finder/hampton/golf,+44 20 8783 2401,,Staines Road,Hampton,,TW2 5JD,
way,16968602,David Lloyd Rouken Glen Golf Club,55.7956062,-4.3242943,golf_course,,,https://www.davidlloyd.co.uk/clubs/glasgow-rouken-glen/at-glasgow-rouken-glen/golf,+44 141 6387044,,Stewarton Road,Glasgow,,G46 7UZ,
way,113067144,Davyhulme Park Golf Club,53.4552532,-2.3788108,golf_course,,,,,,,,,,
node,679798248,Dawlish Approach Golf,50.5887312,-3.4608008,golf_course,,,,,,,,,,
way,27004866,Dawlish Warren Golf Club,50.6032095,-3.4360685,golf_course,,,,,,,,,,
way,640676467,Dawlish Warren Golf Club,50.6000268,-3.4432985,,clubhouse,,,,,,,,,
way,207745660,Dawn til Dusk,51.7460657,-4.963695,golf_course,,,,,,,,,,
relation,3996559,Dean Wood Golf Club,53.5480364,-2.7165758,golf_course,,,https://www.deanwoodgolfclub.co.uk/,+44 1695 627480;+44 1695 622219,info@deanwoodgolfclub.co.uk,Lafford Lane,Skelmersdale,,WN8 0QZ,
way,62199205,Deane Golf Club,53.5719656,-2.4753941,golf_course,,,,,,,,,,
way,1315806794,Deanwood Park Gold Course,51.4135279,-1.3589076,golf_course,,,,,,,,,,
way,1109743741,Deer Park,52.3869459,-2.4510289,golf_course,,Cleobury Mortimer Golf Club,,,,,,,,
relation,4632947,Deer Park,55.9128376,-3.5376738,golf_course,,,https://www.deer-park.co.uk/,+44 1506 446699,info@deer-park.co.uk,Golf Course Road,Livingston,,EH54 8AB,
way,55352002,Deer Park Golf and Country Club,55.912853,-3.5334112,,clubhouse,,https://www.deer-park.co.uk/,+44 1506 446699,reception@deer-park.co.uk,Golf Course Road,Livingston,,EH54 8AB,
way,8023725,Deeside Golf Club,57.109345,-2.1858597,golf_course,,admin@deesidegolfclub.com,http://www.deesidegolfclub.com/,+44 1224 869 457,,Golf Road,Bieldside,,AB15 9DL,
way,311922976,Deeside Golf Clubhouse,57.1118293,-2.1901943,,clubhouse,,,,,Golf Road,Aberdeen,,AB15 9DL,
way,62070391,Defence Academy Golf Course,51.600653,-1.638571,golf_course,,,http://www.dagc.org.uk/,+441793785725,,,Swindon,,SN6 8LA,
relation,61906,Delamere Forest Golf Club,53.2289759,-2.6507381,golf_course,,,https://www.delameregolf.co.uk/,+44 1606 883800,,Station Road,Delamere,,CW8 2JE,
way,105411730,Delapre Golf Centre,52.2206646,-0.8873606,golf_course,,,http://delapregolfcentre.co.uk/,+44 1604 764 036,info@delapregolfcentre.co.uk,Nene Valley Way,Northampton,,NN4 7DU,
way,386388431,Denbigh Golf Club,53.196169,-3.4378779,,clubhouse,,,,,,,,,
way,386388418,Denbigh Golf Course,53.1965249,-3.4390075,golf_course,,,,,,Coppy Road,Denbigh,,LL16 5AA,
way,10154908,Denham Golf Club,51.5839546,-0.5186907,golf_course,,,https://www.denhamgolfclub.co.uk/,+44 1895 832022,,Tilehouse Lane,Uxbridge,,UB9 5DE,
relation,1888646,Denmead Golf Course,50.8912734,-1.0695192,golf_course,,,,,,,,,,
way,386260854,Denne Park Golf Course,51.0457076,-0.3384783,golf_course,,,,,,,,,,
way,79859670,Denstone College Golf Club,52.9581869,-1.8701109,golf_course,,Denstone College,https://www.denstonecollege.org/golf,+44 1889 590484,,,Uttoxeter,,ST14 5HN,
way,1053541210,Denton Golf Club,53.4595898,-2.1419166,,clubhouse,,,,,,,,,
way,1126569086,Denton Golf Course,53.4613143,-2.1430489,golf_course,,,,,,,,,,
way,369856264,Denver Golf Club,52.5890195,0.3641646,golf_course,,,,,,,,,,
way,108791787,Derby Golf Centre,52.9132473,-1.3911025,golf_course,,,https://derbygolfacademy.wordpress.com/,,,Borrowash Road,,,,
way,66061920,Derby Golf Club,52.8829306,-1.4756683,golf_course,,,,,,Shakespeare Street,Derby,,DE24 9HD,
way,33392501,Dereham Golf Club,52.690903,0.9335813,golf_course,,,,,,Quebec Road,,,NR19 2DS,
way,287310513,Derllys Court Golf Club,51.852504,-4.3883724,golf_course,,,,,,,,,,
way,99034902,Dewlands Manor Golf Course,51.0402229,0.2099029,golf_course,,,http://www.dewlandsmanorgolfcourse.co.uk/,+44 1892 852266,,,Rotherfield,,TN6 3JN,
way,32545472,Dewsbury Golf Course,53.6644512,-1.6689979,golf_course,,,,,,,,,,
way,44598461,Dibden Golf Centre,50.8696104,-1.4308192,golf_course,,,,,,,,,,
relation,3996624,Didsbury Golf Course,53.405554,-2.2437381,golf_course,,,https://www.didsburygolfclub.com/,+44 161 998 9278,,,,,,
way,88542811,Dinas Powys Golf Club,51.4395918,-3.2320548,golf_course,,,,,,,,,,
way,230994598,Dinnaton Golf Course,50.3988125,-3.9410154,golf_course,,,,,,,,,,
relation,15847985,Dinsdale Golf Club,54.5012405,-1.476343,golf_course,,,http://dinsdalesgolf.com,+44 1325 332222,,Neasham Road,Darlington,,DL2 1DW,
way,136086108,Disley Golf Course,53.3660254,-2.0488298,golf_course,,,,,,,,,,
way,26137521,Diss Golf Club,52.3648662,1.1352286,golf_course,,,,,,The Common,Stuston,,IP21 4AA,
way,193074649,Diss Golf Club,52.3652282,1.1295504,,clubhouse,,,,,The Common,Stuston,,IP21 4AA,
way,117636564,Dodhead Golf Course,56.068346,-3.2139224,golf_course,,,https://www.burntislandgolfhouseclub.co.uk/,+44 1592 874093;+44 1592 872116,info@burntislandgolfhouseclub.co.uk,,Burntisland,,KY3 9LQ,
way,131383783,Dollar Golf Club,56.1692288,-3.678144,golf_course,,info@dollargolfclub.com,https://www.dollargolfclub.com/,+44 1259 742400,,,Dollar,,FK14 7EA,
relation,4601406,Donaghadee Golf Club,54.6509037,-5.5496551,golf_course,,,,,,,,,,
way,425634646,Doncaster Golf Club,53.4898743,-1.064813,golf_course,,,,,,,,,,
way,219017378,Donnington Grove Country Club,51.4259354,-1.3441051,golf_course,,,https://www.donnington-grove.com/,+44 1635 581000,enquiries@donnington-grove.com,Grove Road,Newbury,,RG14 2LA,
way,553260484,Donnington Valley Golf Club,51.4273099,-1.3287844,golf_course,,Donnington Valley Golf Club,https://www.donningtonvalley.co.uk,+44 1635 551199,general@donningtonvalley.co.uk,Old Oxford Road,Newbury,,RG14 3AG,
way,377010472,Doon Valley Golf Club,55.3609484,-4.4919966,golf_course,,,,,,,,,,
way,23058063,Dore and Totley Golf Club,53.3143806,-1.4938601,golf_course,,,,,,,,,,
way,19801467,Dorking Golf Club,51.2242713,-0.3169654,golf_course,,,,,,,,,,
way,30861431,DoubleTree by Hilton Forest Pines Spa & Golf Resort,53.5531651,-0.568513,golf_course,,Hilton Inc.,https://www.hilton.com/en/hotels/dsabfdi-doubletree-forest-pines-spa-and-golf-resort/,+44 1652 650770,,Ermine Street,Brigg,,DN20 0AQ,
way,219128197,Dougalston Golf Course,55.9430428,-4.2977556,golf_course,,,https://www.dougalstongolfclub.co.uk/contact/,+44 141 955 0801,,Strathblane Road,Glasgow,,G62 8HA,
way,23162825,Douglas Park Golf Club,55.9269087,-4.3094631,golf_course,,,https://www.douglasparkgolfclub.co.uk/,,,,,,,
relation,11682789,Douglas Valley Golf Course,53.601387,-2.583283,golf_course,,,https://douglasvalleygolfclub.co.uk/,,,,,,,
way,573287703,Douglas Water Golf Course,55.5916106,-3.7865308,golf_course,,,,,,,,,,
way,38809696,Down Royal Golf Club,54.4922742,-6.1279215,golf_course,,,,,,,,,,
relation,17957891,Downes Crediton Golf Club,50.7796924,-3.6359623,golf_course,,,,,,,,,,
relation,10616520,Downfield,56.4901202,-3.0316693,golf_course,,Downfield Golf Club,https://www.downfieldgolf.com/,+44 1382 825595,office@downfieldgolf.com,Turnberry Avenue,Dundee,,DD2 3QP,
way,762092200,Downfield Golf Club,56.4892438,-3.0271535,,clubhouse,,https://www.downfieldgolf.com/,+44 1382 825595,office@downfieldgolf.com,Turnberry Avenue,Dundee,,DD2 3QP,
relation,12769689,Downshire Golf Complex,51.3944417,-0.7881244,golf_course,,,https://www.bracknell-forest.gov.uk/downshiregolfcomplex,+44 1344 302 030,,Easthampstead Park,Wokingham,,RG40 3DH,
way,42421062,Dragon's Tooth Golf Club,56.6849766,-5.1892926,golf_course,,,http://www.dragonstooth.co.uk/,+44 1855 811 695,clubhouse@dragonstooth.co.uk,,Ballachulish,,PH49 4JX,
way,202203038,Drax Golf Club,53.7260879,-1.002362,golf_course,,,https://www.draxgolfclub.com/,+441757617228,,,,,,
way,68600512,Drayton Park Golf Club (Abingdon),51.633722,-1.3080288,golf_course,,,https://www.draytonparkgolfclubabingdon.co.uk/,+44 1235 528989; +44 1235 550607,draytonpark@btclick.com,Steventon Road,Drayton,,OX14 4LA,
way,1006704635,Drayton Park Par 3 Course,51.6346769,-1.3115515,golf_course,,,,,,,,,,
relation,4042461,Driffield Golf Course,53.9886564,-0.4541151,golf_course,,,https://www.driffieldgolfclub.co.uk/,+44 1377 253583,,Beverley Road,Driffield,,YO25 9AD,
relation,2864834,Drimsynie Estate Golf Course Lochgoilhead,56.1719209,-4.9077662,golf_course,,,https://www.argyllholidays.com/parks/drimsynie-estate-holiday-village,+44 1301 703247,info@argyllholidays.com,Corrow Farm,Lochgoilhead,,PA24 8AD,
way,1491644243,Droitwich Golf Club,52.2789265,-2.1387596,,clubhouse,,https://www.droitwichgolfclub.co.uk/,+44 1905 774344,,Ford Lane,Droitwich Spa,,WR9 0BH,
way,123412244,Droitwich Golf Course,52.2808919,-2.1479017,golf_course,,,,,,,,,,
way,580496963,Droitwich Golf Course,52.278305,-2.1402504,golf_course,,,,,,,,,,
way,14305975,Druids Heath Golf Club,52.6096769,-1.9033298,golf_course,,,https://www.druidsheathgc.co.uk/,+44 1922 455595;+44 1922 459523,,Stonnall Road,Walsall,,WS9 8JZ,
way,122948305,Drumoig Golf Centre,56.4185416,-2.9136473,golf_course,,Drumoig Golf Centre,http://www.drumoiggolfcentre.co.uk/,+44 1382 541529,drumoiggolfcentre@gmail.com,Forgan Drive,Drumoig,,KY16 0DW,
relation,3366723,Drumoig Golf Course,56.4128338,-2.9022873,golf_course,,Drumoig Golf Hotel,https://www.drumoiggolfhotel.com/,+44 1382 541898,starter@drumoiggolfhotel.com,,Drumoig,,KY16 0DS,
way,22959777,Drumpellier Golf Course,55.8596514,-4.0561377,golf_course,,,http://www.drumpelliergolf.co.uk/,+44 1236 424139,info@drumpelliergolf.co.uk,Drumpellier Avenue,Coatbridge,,ML5 1RX,
way,6175767,Duddingston Golf Course,55.9403742,-3.1350386,golf_course,,,https://www.duddingstongolfclub.co.uk/,+44 131 661 7688,secretary@duddingstongolf.co.uk,Duddingston Road West,Edinburgh,,EH15 3QD,
node,13653665426,Dudley Golf Club,52.4981024,-2.0508075,,clubhouse,,https://www.dudleygolfclub.com,+44 1384 233877,secretary@dudleygolfclub.com,Turners Hill,,,,
way,39045868,Dudley Golf Club,52.4971093,-2.0537877,golf_course,clubhouse,,https://www.dudleygolfclub.com,+44 1384 233877,secretary@dudleygolfclub.com,Turners Hill,,,,
way,870450072,Dudmoor Farm Golf Course,50.7614637,-1.7861903,golf_course,,Dudmoor Farm,,,,Dudmoor Farm Road,Christchurch,,BH23 6AQ,
way,290998241,Dudsbury Golf Club & Hotel,50.7818366,-1.89983,golf_course,,,https://www.dudsburygolfclub.co.uk/,+44 1202 593499,info@dudsburygolfclub.co.uk,Christchurch Road,Ferndown,,BH22 8ST,
way,242639465,Dudsbury Golf Club Hotel & Spa,50.7844808,-1.9010747,,clubhouse,,,,,Christchurch Road,Ferndown,,BH22 8ST,
way,100821299,Duff House Royal Golf Club,57.6572886,-2.5220848,golf_course,,,https://www.duffhouseroyal.com/,,,,,,,
way,425913010,Dufftown Golf Club,57.4404442,-3.1582973,golf_course,,,https://dufftowngolfclub.com/,,,,,,,
way,13891693,"Dukes Meadows Golf, Tennis & Ski",51.4733146,-0.2633762,golf_course,,,,,,,,,,
way,369589153,Dukinfield Golf Course,53.469593,-2.0530959,golf_course,,,https://www.dukinfieldgolfclub.co.uk/,+44 161 338 2340,,,,,,
way,94345329,Dullatur Golf Course,55.9594529,-4.0164973,golf_course,,,https://www.dullaturgolf.com/,+44 1236 723 230,,Glen Douglas Drive,Cumbernauld,,G68 0DW,
way,28237051,Dulwich and Sydenham Hill Golf Club,51.4389354,-0.0738527,golf_course,,,,,,,,,,
way,735220025,Dumbarnie Links,56.2081078,-2.8919786,golf_course,,,https://dumbarnielinks.com/,,,,,,KY8 6JQ,
way,203462425,Dumbarton Golf Club,55.9537195,-4.5705693,golf_course,,,https://dumbartongolfclub.co.uk/,,,,,,,
way,41259340,Dumfries and Galloway Golf Course,55.0653566,-3.6348417,golf_course,,,https://www.dandggolfclub.co.uk/,,,,,,,
relation,3463808,Dunaverty Golf Club,55.3107857,-5.6370325,golf_course,,,http://www.dunavertygolfclub.com/,+44 1586 830677,dunavertygc@aol.com,,Southend By Campbeltown,,PA28 6RW,
way,257476964,Dunaverty Golf Club House,55.3126794,-5.6448472,,clubhouse,,,,,,,,,
way,210638818,Dunbar Golf Club,55.9977119,-2.4995657,,clubhouse,,,,,,,,,
relation,2833655,Dunbar Golf Club,55.993159,-2.4848121,golf_course,,,https://www.dunbargolfclub.com/,,,East Links,Dunbar,,EH42 1LL,
way,104669046,Dunblane New Golf Club,56.1796334,-3.9540165,golf_course,,,https://www.dngc.co.uk/,+44 1786821527,,Perth Road,Dunblane,,FK15 0LJ,
way,31396100,Dundas Parks Golf Club,55.9733122,-3.4076203,golf_course,,,https://www.dundasparksgolf.co.uk/,+44 7787260190,enquiries@dundasparksgolf.co.uk,,South Queensferry,,EH30 9SS,
way,41275226,Dundonald Links,55.5850892,-4.6562145,golf_course,,,https://www.dundonaldlinks.com/,+44 1294 314000,reservations@dundonaldlinks.com,Ayr Road,Gailes,,KA11 5BF,
way,490652884,Dunecht House Golf Club,57.1585988,-2.4094974,golf_course,,,https://www.dunechthousegolfclub.co.uk/,,,,,,,
way,1380327925,Dunes Golf Centre,57.6765033,-1.9952178,golf_course,,,https://dunesgolfcentre.co.uk/,,,,,,,
way,444057224,Dunfermline Golf Club,56.0586782,-3.505758,,clubhouse,,,+44 1383 723534,secretary@dunfermlinegolfclub.com,Pitfirrane Park,Crossford,,KY12 8QW,
way,508153681,Dungannon Golf Club,54.5174961,-6.7856848,golf_course,,,,,,,,,,
way,39552364,Dunham Forest Golf and Country Club,53.3859075,-2.3769455,golf_course,,,,,,,,,,
way,810427441,Dunkeld and Birnam Golf Club,56.5704047,-3.5764498,,clubhouse,Dunkeld and Birnam Golf Club,https://www.dunkeldandbirnamgolfclub.co.uk,+44 1350 727524,,,,,,
way,948632201,Dunkeld and Birnam Golf Club,56.5705265,-3.569021,golf_course,,,https://www.dunkeldandbirnamgolfclub.co.uk/,,,Fungarth,Dunkeld,,PH8 0ES,
way,1413316756,Dunluce Links,55.2027537,-6.6252608,golf_course,,Royal Portrush Golf Club,https://www.royalportrushgolfclub.com/courses/the-dunluce/,+44 28 7082 2311,,Dunluce Road,Portrush,,BT56 8JQ,
relation,6118831,Dunmurry Golf Course,54.5481598,-5.9854581,golf_course,,,,,,,,,,
way,794509992,Dunnerholme Golf Club,54.1972379,-3.206663,,clubhouse,,,,,Duddon Road,Askam-in-Furness,,LA16 7AW,
way,322889736,Dunnerholme Golf Course,54.2015817,-3.2071654,golf_course,,,https://dunnerholme.co.uk/golf/,,,Duddon Road,Askam-in-Furness,,LA16 7AW,
way,406074696,Dunnikier Park Golf Club,56.1362936,-3.1614807,,clubhouse,,https://www.dunnikierparkgolfclub.com/,+441592 261599,,Dunnikier Way,Kirkcaldy,,KY1 3LP,
way,128633952,Dunnikier Park Golf Course,56.1398711,-3.163114,golf_course,,Fife Golf Trust,https://fifegolftrust.co.uk/dunnikier-golf-course/,+44 1592 205916,,Dunnikier Way,Kirkcaldy,,KY1 3LP,
way,240170897,Dunning Golf Club,56.3137762,-3.593139,golf_course,,,https://www.dunninggolfclub.co.uk/,+44 1764 684747,,,Dunning,,PH2 0RH,
way,248767495,Duns Golf Course,55.7754497,-2.3798445,golf_course,,,https://www.dunsgolfclub.com/,,,,,,,
relation,19160645,Dunscar Golf Club,53.6233824,-2.4502664,golf_course,,,https://www.dunscargolfclub.com/,+44 1204 303321,,Longworth Lane,Bolton,,BL7 9QY,
